TransactionID,CustomerName,Category,Amount,Branch,Date,Status
250401,Brian Miller,Toys,7533.19,Alexandria - Smouha,2026-02-17,Pending
642735,Maria Moore,Home Appliances,8948.62,Port Said - Port Fuad,2025-07-30,Failed
162484,Mary Phillips,Toys,3946.96,Giza - Dokki,2025-12-02,Success
297257,Laura Hughes,Home Appliances,2832.31,Port Said - Port Fuad,2025-05-21,Pending
721901,Louis Massey,Fashion,8774.73,Giza - Dokki,2025-11-14,Pending
790283,Brittany Smith,Electronics,5724.93,Suez - Port Tawfik,2025-06-03,Failed
393052,Ralph Thomas,Groceries,1445.3,Cairo - Nasr City,2025-05-21,Failed
438310,Laura Arroyo,Home Appliances,6541.59,Giza - Dokki,2026-01-06,Success
725565,Katie Torres,Toys,10827.65,Cairo - Nasr City,2025-10-30,Success
127654,Andrew Cobb,Electronics,14309.85,Port Said - Port Fuad,2025-10-01,Success
601828,Patrick Wilkins,Fashion,11895.77,Suez - Port Tawfik,2025-12-06,Pending
372057,Natalie Johnson,Electronics,12161.82,Port Said - Port Fuad,2025-11-17,Pending
127950,Christina Bowers,Toys,14443.04,Cairo - Nasr City,2026-03-20,Success
972423,Brett Bullock,Toys,4501.71,Cairo - Nasr City,2026-03-07,Success
219565,Glenn Mays,Fashion,2325.89,Alexandria - Smouha,2025-09-16,Failed
290738,Justin Brown,Home Appliances,1344.38,Port Said - Port Fuad,2025-10-28,Failed
489651,Mark Riley,Fashion,3729.36,Alexandria - Smouha,2025-08-08,Failed
335060,Cynthia Leach,Home Appliances,4433.19,Port Said - Port Fuad,2025-05-05,Failed
348586,Jamie Riddle,Groceries,7803.65,Port Said - Port Fuad,2025-09-12,Pending
197089,Laura Diaz,Toys,9154.13,Alexandria - Smouha,2025-04-29,Success
902808,Jeffrey Burgess,Groceries,1197.65,Port Said - Port Fuad,2026-01-30,Success
129836,John Wolfe,Toys,3949.23,Giza - Dokki,2025-12-26,Success
428949,Ana Jackson,Electronics,1197.55,Giza - Dokki,2025-05-04,Failed
947220,Kristin Myers,Electronics,623.13,Giza - Dokki,2025-05-30,Success
354948,Tamara Garcia,Toys,7777.15,Port Said - Port Fuad,2025-10-02,Failed
348740,Troy Hicks,Toys,10663.83,Suez - Port Tawfik,2025-06-15,Failed
279663,Julie Becker DDS,Electronics,3492.72,Alexandria - Smouha,2025-11-03,Success
820397,Elizabeth Kennedy,Home Appliances,6722.13,Cairo - Nasr City,2025-05-16,Failed
782674,Dustin Olson,Electronics,294.68,Suez - Port Tawfik,2025-09-15,Failed
434786,Marie Jones,Fashion,12688.78,Giza - Dokki,2026-01-11,Success
585278,John Henson,Fashion,3123.46,Giza - Dokki,2025-11-13,Failed
975304,Nicole Bailey,Toys,4925.99,Port Said - Port Fuad,2025-07-07,Success
101719,Robert Murphy,Home Appliances,689.41,Cairo - Nasr City,2025-09-24,Success
102936,Laura Harrison,Electronics,9392.52,Giza - Dokki,2025-05-01,Success
376521,Daniel Lee,Groceries,14706.06,Cairo - Nasr City,2025-12-13,Failed
437289,Kimberly Kirby,Electronics,14876.55,Alexandria - Smouha,2025-07-17,Success
573088,Nancy Marsh,Electronics,114.4,Giza - Dokki,2025-07-07,Failed
691123,Scott Dawson,Fashion,1683.9,Suez - Port Tawfik,2025-09-16,Pending
484623,Holly Lopez,Groceries,6377.19,Giza - Dokki,2025-12-24,Failed
405542,Jonathan Ramirez,Groceries,11663.75,Alexandria - Smouha,2025-06-21,Success
390716,Scott Hicks,Fashion,10795.27,Alexandria - Smouha,2025-04-12,Success
590251,Kenneth Green,Fashion,12252.17,Suez - Port Tawfik,2025-10-19,Pending
872433,Maria Jimenez,Electronics,10796.33,Suez - Port Tawfik,2025-07-05,Pending
153970,Tristan Johnston,Groceries,11077.27,Giza - Dokki,2025-06-23,Failed
193862,Ashley Jones,Electronics,1557.94,Port Said - Port Fuad,2025-11-09,Failed
426891,Susan Mullins,Electronics,14127.22,Port Said - Port Fuad,2025-10-20,Pending
909508,Johnny Walker,Groceries,11981.03,Port Said - Port Fuad,2025-06-17,Pending
877256,Amy Clay,Home Appliances,10082.31,Giza - Dokki,2025-08-08,Pending
855269,Robert Mcdonald,Fashion,5373.72,Port Said - Port Fuad,2025-07-07,Pending
859619,Ricky Silva Jr.,Electronics,9839.43,Alexandria - Smouha,2025-12-18,Failed
506538,Rhonda Fisher,Home Appliances,3777.89,Suez - Port Tawfik,2025-04-18,Failed
468644,Michele Lindsey,Home Appliances,13115.74,Giza - Dokki,2025-10-22,Failed
451613,Michael Lam,Home Appliances,4566.24,Giza - Dokki,2025-04-07,Pending
246142,Steven Crawford,Home Appliances,2641.6,Giza - Dokki,2025-05-08,Failed
215286,Michael Payne,Home Appliances,7991.12,Giza - Dokki,2026-03-26,Failed
694312,Ryan Petersen,Electronics,4619.03,Suez - Port Tawfik,2026-01-24,Success
902719,Sally Brady,Home Appliances,10758.94,Suez - Port Tawfik,2025-10-28,Failed
124264,Cheryl Romero,Groceries,10993.3,Giza - Dokki,2026-03-25,Failed
934308,Michael Martinez,Toys,10550.61,Cairo - Nasr City,2025-11-28,Success
904321,Erica Williams,Fashion,8573.2,Giza - Dokki,2025-11-13,Pending
369681,Phillip Harris,Groceries,11736.42,Giza - Dokki,2025-09-15,Failed
999529,Donald Bowers,Electronics,3761.22,Port Said - Port Fuad,2026-03-08,Failed
359876,Joseph Oliver,Home Appliances,13445.85,Alexandria - Smouha,2025-07-20,Pending
895600,Donna Simpson,Toys,5546.52,Giza - Dokki,2026-03-27,Success
451165,Isaiah Butler,Groceries,14275.8,Cairo - Nasr City,2025-08-21,Success
815465,Antonio Wolfe,Home Appliances,6208.39,Alexandria - Smouha,2026-03-06,Success
405424,Raymond Higgins,Toys,14490.37,Port Said - Port Fuad,2026-01-03,Pending
947423,Vanessa Robles,Electronics,286.25,Cairo - Nasr City,2025-10-11,Success
994311,Mrs. Judith Patterson,Groceries,9320.23,Suez - Port Tawfik,2025-05-29,Pending
324888,Rebekah Johnson,Fashion,9809.14,Giza - Dokki,2025-04-07,Failed
671571,Jose Coleman,Toys,3551.99,Alexandria - Smouha,2025-10-13,Success
947833,Natalie Farrell,Home Appliances,12982.41,Giza - Dokki,2025-05-25,Success
300931,Todd Williams,Electronics,791.43,Port Said - Port Fuad,2025-06-15,Success
294525,Erik Petty,Electronics,12905.82,Suez - Port Tawfik,2026-03-09,Failed
722610,Suzanne Lopez,Fashion,6046.37,Port Said - Port Fuad,2025-07-06,Failed
879259,Paul Sanchez Jr.,Groceries,12806.94,Port Said - Port Fuad,2026-03-31,Failed
262560,Cole Mitchell,Toys,8689.06,Giza - Dokki,2025-08-25,Success
225507,Tyler Wu,Toys,7830.56,Alexandria - Smouha,2025-08-23,Failed
844264,Brenda Brooks,Groceries,1780.08,Cairo - Nasr City,2025-11-24,Success
922403,John Bradford,Fashion,1383.2,Alexandria - Smouha,2025-07-15,Success
963618,Angela Brown,Groceries,7776.97,Suez - Port Tawfik,2025-12-17,Success
413059,Jessica Juarez,Home Appliances,111.44,Alexandria - Smouha,2025-05-19,Failed
466128,Wendy Cohen,Electronics,3097.37,Port Said - Port Fuad,2025-12-20,Success
491474,Michael Sullivan,Electronics,4341.29,Port Said - Port Fuad,2025-05-03,Pending
407375,Rebecca Delacruz,Fashion,6180.38,Suez - Port Tawfik,2025-12-06,Pending
210049,Patrick Navarro,Home Appliances,10472.6,Port Said - Port Fuad,2025-11-01,Failed
544369,Nicole Nelson,Fashion,14793.31,Alexandria - Smouha,2025-05-29,Failed
401460,Andrea Robinson,Home Appliances,12109.78,Giza - Dokki,2025-06-28,Success
230801,Paul Morris,Toys,7352.82,Suez - Port Tawfik,2025-11-08,Success
294045,Christopher Wright,Toys,11539.26,Alexandria - Smouha,2025-04-26,Success
591850,Brian Humphrey,Fashion,14529.96,Alexandria - Smouha,2025-04-01,Success
977669,Jeffrey Lyons,Toys,4558.7,Giza - Dokki,2025-04-30,Failed
619980,Ms. Sarah Martinez,Toys,10629.39,Suez - Port Tawfik,2025-10-16,Pending
298783,Shane Taylor,Home Appliances,2154.8,Port Said - Port Fuad,2026-01-30,Success
967035,Andrew Stewart,Groceries,12323.16,Cairo - Nasr City,2025-11-11,Failed
556861,Paula Wilson,Toys,11707.88,Cairo - Nasr City,2025-09-19,Failed
454057,Jason King,Electronics,10604.45,Giza - Dokki,2025-12-14,Pending
672654,Richard Daniels,Home Appliances,14388.57,Cairo - Nasr City,2025-10-02,Pending
917364,Stephanie Kline,Home Appliances,9649.09,Suez - Port Tawfik,2025-04-13,Failed
941669,John Zavala,Electronics,7442.95,Port Said - Port Fuad,2025-09-11,Pending
616587,Helen Harrison,Groceries,3696.01,Suez - Port Tawfik,2025-08-18,Success
191535,Connie Hughes,Groceries,9057.54,Alexandria - Smouha,2025-12-13,Pending
430656,Jamie George,Groceries,696.57,Cairo - Nasr City,2026-03-02,Failed
332208,Mr. Joseph Morris,Fashion,3386.92,Alexandria - Smouha,2025-07-11,Failed
497462,Debbie Smith,Groceries,11673.32,Giza - Dokki,2025-12-22,Pending
150393,Diana Chan,Home Appliances,12157.35,Cairo - Nasr City,2025-05-01,Pending
979371,Ms. Christy Griffin,Home Appliances,13318.25,Suez - Port Tawfik,2025-11-10,Success
611190,Terry Miller,Fashion,13425.05,Alexandria - Smouha,2026-01-17,Pending
417911,Marc Grant,Toys,11763.68,Cairo - Nasr City,2025-06-03,Failed
255655,Holly Ellis,Toys,6184.63,Suez - Port Tawfik,2025-08-29,Pending
470318,Mary Kennedy,Home Appliances,9852.55,Alexandria - Smouha,2025-09-30,Failed
842394,Ronald Hanson,Fashion,1215.68,Cairo - Nasr City,2025-09-16,Pending
645728,Joshua Stephens,Groceries,6039.56,Suez - Port Tawfik,2025-05-23,Failed
841670,James Morris,Toys,10915.89,Cairo - Nasr City,2026-01-24,Success
382668,Kelly Sullivan,Groceries,10668.24,Port Said - Port Fuad,2025-04-28,Success
846895,Patrick Ayala,Groceries,3795.11,Suez - Port Tawfik,2025-04-05,Pending
764671,Karen Lopez,Home Appliances,10515.93,Port Said - Port Fuad,2025-12-05,Success
485055,Mr. Robert Clark,Electronics,11825.39,Port Said - Port Fuad,2025-05-20,Pending
897679,David Crosby,Home Appliances,4218.97,Alexandria - Smouha,2025-05-14,Pending
799450,Matthew Norman,Electronics,10498.26,Cairo - Nasr City,2025-09-04,Failed
952784,Michael Rich,Toys,3013.81,Giza - Dokki,2025-11-04,Pending
725887,Jaime Strong,Groceries,11308.12,Alexandria - Smouha,2026-01-07,Success
853735,Matthew Thompson,Toys,17.9,Giza - Dokki,2026-02-10,Failed
147750,Nicole Bautista,Groceries,14667.93,Cairo - Nasr City,2025-05-08,Failed
425607,Brent Gilbert,Groceries,13167.77,Suez - Port Tawfik,2025-09-05,Pending
722593,Brandon Sanchez,Toys,8505.62,Suez - Port Tawfik,2026-03-29,Success
343189,Amber Martin,Home Appliances,8974.54,Giza - Dokki,2025-08-04,Success
597788,Brad Tyler,Electronics,13037.73,Alexandria - Smouha,2026-03-05,Failed
565187,Shannon Carrillo,Fashion,4464.0,Giza - Dokki,2025-12-25,Pending
232885,Shannon Boyd,Home Appliances,11599.76,Port Said - Port Fuad,2026-02-17,Failed
772242,Sheryl Thomas,Groceries,3847.05,Alexandria - Smouha,2026-02-13,Pending
444106,Natalie Burke,Fashion,4152.76,Suez - Port Tawfik,2026-01-31,Pending
835258,Kristin Davis,Toys,6509.09,Port Said - Port Fuad,2025-11-18,Success
210133,Shawn Cortez,Home Appliances,3909.25,Giza - Dokki,2025-07-14,Pending
773744,James White,Fashion,14104.61,Alexandria - Smouha,2025-07-26,Failed
316751,Michael Luna,Home Appliances,14485.41,Port Said - Port Fuad,2025-12-14,Success
713033,Dr. Daniel Moore MD,Groceries,8831.8,Alexandria - Smouha,2025-10-25,Failed
977712,Timothy Miller,Groceries,1124.45,Giza - Dokki,2026-03-03,Pending
931456,Kyle Lewis,Electronics,4573.85,Alexandria - Smouha,2026-03-07,Success
659660,Daniel Booker,Groceries,7101.74,Port Said - Port Fuad,2026-02-24,Failed
905915,Patty Fernandez,Fashion,9435.41,Alexandria - Smouha,2025-06-24,Success
339480,Joseph Mcdonald,Home Appliances,9682.95,Port Said - Port Fuad,2025-10-16,Pending
849174,Raymond Thompson,Electronics,12580.42,Alexandria - Smouha,2026-02-07,Success
644242,John Jacobson,Home Appliances,8094.68,Alexandria - Smouha,2025-06-08,Pending
968927,Mary Sanchez,Groceries,13668.63,Cairo - Nasr City,2025-08-04,Success
655899,Amanda Olson,Electronics,4993.43,Port Said - Port Fuad,2026-03-14,Success
498017,Timothy Carr,Toys,6966.67,Alexandria - Smouha,2025-10-25,Success
223858,Amy Maldonado,Fashion,11295.11,Alexandria - Smouha,2025-09-26,Failed
110318,Daniel Thompson,Toys,2312.54,Alexandria - Smouha,2025-08-06,Success
720413,Dylan Wall,Electronics,794.36,Port Said - Port Fuad,2025-07-26,Success
159444,Ashley Patel,Electronics,1473.85,Alexandria - Smouha,2026-03-20,Success
408121,Steven Bass,Groceries,13060.88,Alexandria - Smouha,2025-06-09,Success
195051,Samantha Madden,Toys,3224.38,Suez - Port Tawfik,2025-08-15,Failed
831715,Natalie Stevens,Groceries,13693.69,Suez - Port Tawfik,2025-09-08,Failed
938286,Katherine Cruz,Electronics,2608.67,Port Said - Port Fuad,2026-01-30,Pending
628541,Erika White DDS,Groceries,9455.02,Suez - Port Tawfik,2025-06-16,Failed
394853,Michael Gilbert,Fashion,14295.95,Port Said - Port Fuad,2025-07-25,Failed
752266,Deborah Bennett,Electronics,13434.86,Giza - Dokki,2025-08-01,Success
110401,Carol Wilkins,Home Appliances,165.82,Cairo - Nasr City,2025-04-28,Success
679166,Mark Johnson,Electronics,9544.2,Alexandria - Smouha,2025-05-10,Failed
502677,Casey Martin,Toys,5455.66,Alexandria - Smouha,2025-06-08,Pending
614700,Devin Jacobs,Groceries,9517.53,Alexandria - Smouha,2025-04-24,Success
514335,David Foster,Electronics,4956.79,Port Said - Port Fuad,2025-08-10,Pending
470305,Brenda Solis,Groceries,14749.54,Alexandria - Smouha,2025-12-11,Failed
993788,Cathy Black,Toys,8700.79,Suez - Port Tawfik,2025-05-24,Success
624879,Victoria Vargas,Fashion,8187.4,Alexandria - Smouha,2025-04-29,Failed
243796,Brandi Payne,Fashion,8829.88,Suez - Port Tawfik,2025-10-22,Success
866980,Brenda White,Fashion,4427.9,Alexandria - Smouha,2026-01-01,Failed
800478,Kimberly Moody,Groceries,14415.92,Cairo - Nasr City,2025-11-21,Failed
178751,Matthew Brown,Home Appliances,8416.34,Cairo - Nasr City,2025-08-02,Success
483114,Miranda Carter,Groceries,12855.78,Cairo - Nasr City,2025-04-14,Pending
657181,Jay Robinson,Home Appliances,5498.14,Cairo - Nasr City,2026-04-01,Success
513250,Joseph Collins,Groceries,4995.29,Giza - Dokki,2025-08-20,Success
374936,Sheri Howard,Toys,14571.32,Giza - Dokki,2025-04-08,Success
804958,Jasmine Yang,Electronics,4029.52,Giza - Dokki,2026-02-10,Failed
802337,Logan Edwards,Groceries,2123.01,Giza - Dokki,2025-12-05,Failed
632064,Debra Moran,Toys,9949.75,Port Said - Port Fuad,2025-05-16,Pending
661601,Lisa Eaton,Fashion,9664.53,Port Said - Port Fuad,2025-07-10,Success
958870,Michael Finley,Groceries,9765.01,Giza - Dokki,2025-07-01,Success
836645,Victoria Castillo,Electronics,900.23,Cairo - Nasr City,2025-07-10,Failed
615735,Barbara Barron,Electronics,5830.21,Alexandria - Smouha,2026-03-29,Success
781927,Laura Santos,Toys,4742.48,Cairo - Nasr City,2025-12-27,Failed
379576,David Boyle,Fashion,12523.48,Suez - Port Tawfik,2025-05-11,Failed
260273,Eric Clark,Groceries,5781.21,Giza - Dokki,2026-01-21,Success
529339,Cassandra Reid,Fashion,3048.28,Alexandria - Smouha,2025-06-08,Pending
961449,Crystal Sparks,Home Appliances,4490.62,Port Said - Port Fuad,2025-05-19,Pending
125331,Michael Webb,Groceries,6968.35,Port Said - Port Fuad,2025-11-11,Pending
245275,David Wolfe,Toys,8045.22,Suez - Port Tawfik,2025-09-21,Success
713066,Kelly Doyle,Electronics,4603.82,Cairo - Nasr City,2025-08-17,Failed
205084,Tina Miller,Electronics,995.09,Alexandria - Smouha,2025-07-17,Failed
681551,Richard Collins,Electronics,789.26,Alexandria - Smouha,2025-06-04,Failed
784213,Justin Riley,Toys,5440.16,Giza - Dokki,2026-03-19,Pending
158012,Charles Reynolds,Fashion,9685.15,Alexandria - Smouha,2025-12-14,Pending
828070,Natasha Fletcher,Home Appliances,3175.45,Giza - Dokki,2026-03-18,Failed
111360,Tommy Rodriguez,Fashion,12522.67,Giza - Dokki,2026-02-20,Failed
694865,Keith Johnson,Electronics,13419.84,Alexandria - Smouha,2025-07-09,Success
556237,Mrs. Jasmine Thomas DDS,Groceries,8633.56,Suez - Port Tawfik,2025-07-13,Failed
403583,James Conner,Toys,5108.78,Giza - Dokki,2025-06-17,Pending
315097,Christina Long,Fashion,6578.06,Alexandria - Smouha,2026-02-03,Success
854015,Michael Edwards,Fashion,8125.79,Port Said - Port Fuad,2025-11-09,Failed
825882,Brittany Pope,Home Appliances,9644.72,Alexandria - Smouha,2025-05-15,Success
347751,Brian Porter,Groceries,3776.26,Giza - Dokki,2025-08-21,Pending
431212,Elizabeth Kennedy,Toys,554.49,Cairo - Nasr City,2025-05-24,Failed
150620,Shannon Sanchez,Toys,10500.1,Cairo - Nasr City,2025-07-08,Success
710750,Aaron Valdez,Groceries,14897.1,Suez - Port Tawfik,2025-09-18,Pending
596785,George Lee,Toys,13101.21,Port Said - Port Fuad,2026-02-22,Pending
883585,Sandra Roberts,Fashion,14527.61,Port Said - Port Fuad,2025-04-26,Failed
583700,Crystal Nichols,Electronics,3224.7,Cairo - Nasr City,2025-08-20,Failed
260161,Michael Allen,Home Appliances,2849.94,Cairo - Nasr City,2026-03-08,Success
553533,Jessica Johnson,Fashion,14622.99,Suez - Port Tawfik,2026-03-05,Success
291696,Timothy Clark,Electronics,8880.52,Giza - Dokki,2025-08-13,Success
690948,Nicole Hughes,Groceries,1430.59,Suez - Port Tawfik,2025-06-27,Failed
108523,Francisco Patterson,Home Appliances,2414.16,Giza - Dokki,2025-06-02,Success
533560,Patricia Miller,Fashion,13883.11,Alexandria - Smouha,2025-08-10,Pending
158143,David Turner,Groceries,12610.75,Giza - Dokki,2025-09-25,Success
557836,Sara Gibson DDS,Toys,9530.07,Giza - Dokki,2025-08-13,Pending
162772,Vanessa Johnson,Electronics,13451.62,Port Said - Port Fuad,2025-09-07,Pending
754985,Stanley Robinson,Fashion,14159.51,Port Said - Port Fuad,2025-12-23,Success
165141,Ernest Romero,Home Appliances,2136.43,Cairo - Nasr City,2025-09-26,Pending
849052,Victoria Thomas,Groceries,14042.79,Port Said - Port Fuad,2026-01-31,Failed
100101,Patricia Lopez,Fashion,8706.5,Alexandria - Smouha,2025-05-22,Pending
494939,Kenneth James,Electronics,3414.6,Suez - Port Tawfik,2025-12-28,Success
770705,Kelsey Owens,Groceries,242.36,Cairo - Nasr City,2025-08-24,Pending
372428,Cory Chambers,Groceries,530.57,Alexandria - Smouha,2025-11-13,Success
252987,Terry Stewart,Toys,6699.23,Alexandria - Smouha,2025-04-01,Failed
717482,Jeffrey Wood,Groceries,1216.87,Cairo - Nasr City,2025-10-18,Failed
562537,Willie Moore,Fashion,11524.4,Suez - Port Tawfik,2026-01-10,Success
208568,Deanna Johnson,Electronics,4174.16,Alexandria - Smouha,2025-12-31,Failed
376401,Cameron Robinson,Home Appliances,10683.99,Alexandria - Smouha,2026-03-17,Pending
640805,Kimberly Ross,Home Appliances,13375.68,Cairo - Nasr City,2025-10-05,Success
295372,Taylor Blackburn,Toys,12036.46,Port Said - Port Fuad,2026-02-27,Pending
877724,Pamela Moon,Fashion,6791.93,Cairo - Nasr City,2026-03-20,Pending
731844,Sydney Chandler,Toys,11970.37,Cairo - Nasr City,2025-04-09,Success
901059,David Lopez,Groceries,11090.99,Port Said - Port Fuad,2026-02-07,Failed
842568,Amber Hartman,Toys,14837.84,Port Said - Port Fuad,2025-06-04,Pending
889888,Austin Davidson,Electronics,4180.22,Cairo - Nasr City,2026-02-21,Failed
978244,Jason Frost,Home Appliances,545.33,Cairo - Nasr City,2025-10-27,Failed
907109,Nicole Thomas,Home Appliances,3768.32,Giza - Dokki,2026-02-23,Success
395617,Ronald Mcknight,Electronics,14524.19,Port Said - Port Fuad,2025-04-20,Success
928853,Brandon Edwards,Electronics,13409.53,Giza - Dokki,2025-07-23,Failed
521971,Pamela Lambert,Home Appliances,8457.67,Port Said - Port Fuad,2025-08-16,Pending
524221,Holly Long,Fashion,9873.91,Suez - Port Tawfik,2025-05-27,Pending
268780,Brandon Nelson,Fashion,5086.76,Alexandria - Smouha,2025-12-17,Success
128270,Connor Vance,Groceries,1085.46,Port Said - Port Fuad,2025-10-24,Success
110654,Ruth Burke,Electronics,7835.46,Giza - Dokki,2025-12-09,Failed
334799,Cynthia Stewart,Electronics,3881.88,Port Said - Port Fuad,2025-12-19,Success
313247,Mary Reynolds,Fashion,12085.86,Port Said - Port Fuad,2025-10-13,Success
433956,Mary Robinson,Fashion,5093.29,Alexandria - Smouha,2025-08-30,Success
610371,Tiffany Clark,Home Appliances,12184.19,Giza - Dokki,2025-05-01,Success
934652,Julie Anderson,Toys,14493.3,Port Said - Port Fuad,2025-09-19,Pending
687087,Tracy Quinn,Toys,4322.18,Suez - Port Tawfik,2026-02-23,Pending
149233,Kelli Mendoza,Home Appliances,8549.07,Cairo - Nasr City,2026-03-10,Success
916769,Edward Cox,Toys,6797.19,Alexandria - Smouha,2025-10-29,Success
440555,Jennifer Santos,Home Appliances,5033.57,Port Said - Port Fuad,2026-01-04,Failed
765726,Bruce Atkins,Electronics,3742.96,Port Said - Port Fuad,2025-04-08,Pending
255630,Brianna Roberson,Electronics,9745.95,Suez - Port Tawfik,2026-01-15,Pending
477528,Joseph Miller,Fashion,735.54,Alexandria - Smouha,2025-09-21,Pending
628291,Bobby Perez,Groceries,4403.14,Cairo - Nasr City,2025-10-11,Success
721514,Eugene Young,Home Appliances,4283.8,Alexandria - Smouha,2025-04-23,Success
937604,Heather Norris,Toys,2132.29,Port Said - Port Fuad,2025-10-16,Pending
774737,Stephanie Giles,Fashion,6198.94,Suez - Port Tawfik,2025-08-01,Success
764630,Jose Vincent,Fashion,6495.33,Suez - Port Tawfik,2025-11-28,Success
409050,Joshua Hodges,Fashion,3727.26,Giza - Dokki,2025-10-21,Pending
847323,Christine Abbott,Groceries,5776.98,Cairo - Nasr City,2025-04-22,Success
